"id","title","authors","book.type","genres","settings","system","awards","edition","year","editions.num","rating","rank","url","img.url","title.abbreviated","main.genre","sub.genre"
10772,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=10772",NA,"new world disorder",NA,NA
10774,"Wayfarers","Jimmy Swill, Gregory Vrill","Core Rules","Fantasy","Twylos","Wayfarers","","Ye Olde Gaming Companye",2008,NA,6.69,169,"https://index.rpg.net/display-entry.phtml?mainid=10774","https://www.rpg.net/pictures/cache/picthumb12816-medium.jpg","wayfarers","Fantasy","Fantasy"
10785,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,6.36,NA,"https://index.rpg.net/display-entry.phtml?mainid=10785",NA,"systems failure",NA,NA
10786,"The Crappiest RPG on Earth","James T. Swill III","Core Rules","Fantasy","Generic","Generic / One-Off System","","Self-published",2008,NA,5.05,1263,"https://index.rpg.net/display-entry.phtml?mainid=10786","https://www.rpg.net/pictures/cache/picthumb12796-medium.jpg","the crappiest rpg on earth","Fantasy","Fantasy"
10790,"Microlite74","Randall S. Stukey","Core Rules","Fantasy","Generic",NA,"",NA,NA,6,NA,1430,"https://index.rpg.net/display-entry.phtml?mainid=10790","https://www.rpg.net/pictures/cache/picthumb27465-medium.jpg","microlite74","Fantasy","Fantasy"
10791,"M20 Hard Core","Alex Schroeder","Core Rules","Fantasy","Generic","Microlite20","","Self-published",2008,NA,NA,1444,"https://index.rpg.net/display-entry.phtml?mainid=10791","https://www.rpg.net/pictures/cache/picthumb12815-medium.jpg","m20 hard core","Fantasy","Fantasy"
10815,"StarSIEGE: Event Horizon","Josh Chewning","Core Rules","Science Fiction","Generic","StarSIEGE","","Troll Lord Games",2008,NA,5.26,997,"https://index.rpg.net/display-entry.phtml?mainid=10815","https://www.rpg.net/pictures/cache/picthumb12839-medium.jpg","starsiege","Science Fiction","Science Fiction"
1082,"Rolemaster Fantasy Role Playing","S. Coleman Charlton, John W. Curtis III, Peter C. Fenlon Jr., Steve Marvin","Core Rules","Fantasy","Generic","Rolemaster 4","","I.C.E.",1999,NA,5.48,857,"https://index.rpg.net/display-entry.phtml?mainid=1082","https://www.rpg.net/pictures/cache/picthumb342-medium.jpg","rolemaster fantasy role playing","Fantasy","Fantasy"
10822,"Doom: The Next Chapter","Richard D. Clark","Core Rules","Science Fantasy","Near Future","Doom 2","","Self-published",2001,NA,4.84,2444,"https://index.rpg.net/display-entry.phtml?mainid=10822","https://www.rpg.net/pictures/cache/picthumb12850-medium.jpg","doom the next chapter","Science Fantasy","Science Fantasy"
10829,"Cortex Role Playing Game System","Jamie Chambers","Core Rules","Generic","Generic","Cortex Role Playing Game System","","Margaret Weis Productions",2008,NA,5.7,655,"https://index.rpg.net/display-entry.phtml?mainid=10829","https://www.rpg.net/pictures/cache/picthumb12855-medium.jpg","cortex","Generic","Generic"
10878,"Houses of the Blooded","Storn A. Cook, Daniel Solis, John Wick","Core Rules","Fantasy / Dark","Shanri",NA,"Indie RPG, Indie RPG, Indie RPG",NA,NA,3,7,104,"https://index.rpg.net/display-entry.phtml?mainid=10878","https://www.rpg.net/pictures/cache/picthumb18962-medium.jpg","houses of the blooded","Fantasy","Dark"
10881,"Omnifray: Basic Handbook","Matthew West","Core Rules","Fantasy","Generic","Omnifray","","Lulu",2008,NA,5.51,804,"https://index.rpg.net/display-entry.phtml?mainid=10881","https://www.rpg.net/pictures/cache/picthumb14682-medium.jpg","omnifray","Fantasy","Fantasy"
10883,"Prophecy Player Manual","Gregory S. Hancock","Core Rules","Fantasy","Aesil'Dan","Prophecy","","Relentless Publishing",2008,NA,4.67,2511,"https://index.rpg.net/display-entry.phtml?mainid=10883","https://www.rpg.net/pictures/cache/picthumb12926-medium.jpg","prophecy player manual","Fantasy","Fantasy"
10888,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=10888",NA,"uchronia",NA,NA
10907,"Werewolf: The Apocalypse Free Introductory Kit","Rob Hatch","Core Rules","Horror","Classic World of Darkness","Werewolf: The Apocalypse 3","","White Wolf Publishing",2001,NA,5.09,1220,"https://index.rpg.net/display-entry.phtml?mainid=10907","https://www.rpg.net/pictures/cache/picthumb13037-medium.jpg","werewolf the apocalypse free introductory kit","Horror","Horror"
10908,"Maid: The Roleplaying Game","Ryo Kamiya","Core Rules","Anime","Generic","Maid","","Diamond Sutra",2008,NA,5.94,481,"https://index.rpg.net/display-entry.phtml?mainid=10908","https://www.rpg.net/pictures/cache/picthumb13041-medium.jpg","maid:","Anime","Anime"
10913,"Vampire: The Masquerade Introductory Kit","Steven Brown, Andrew Greenberg, Chris McDonough, Mark Rein<U+0095>Hagen, Lisa Stevens, Joshua Gabriel Timbrook, Stewart Weick","Core Rules","Horror","Classic World of Darkness","Vampire: The Masquerade 2","","White Wolf Publishing",1997,NA,5.9,519,"https://index.rpg.net/display-entry.phtml?mainid=10913","https://www.rpg.net/pictures/cache/picthumb16153-medium.jpg","vampireintro","Horror","Horror"
10922,"A Dirty World","Greg Stolze","Core Rules","Noir","Generic",NA,"Indie RPG, Indie RPG",NA,NA,2,6.48,232,"https://index.rpg.net/display-entry.phtml?mainid=10922","https://www.rpg.net/pictures/cache/picthumb13105-medium.jpg","dirty world","Noir","Noir"
10929,"Anima: Beyond Fantasy","Carlos B. García Aparicio","Core Rules","Fantasy","Gaïa","Anima: Beyond Fantasy","ENnie","Fantasy Flight Games",2008,NA,5.19,1090,"https://index.rpg.net/display-entry.phtml?mainid=10929","https://www.rpg.net/pictures/cache/picthumb13255-medium.jpg","animarpg","Fantasy","Fantasy"
10930,"Helix: The Post Apocalypse, High-Tech, Fantasy, Western Role Playing Game","William Parker, Adam Weber, Gloria Weber","Core Rules","Post-Apocalypse","Post Apocalypse/Western","Generic / One-Off System","","Adam Weber",2008,NA,5.79,588,"https://index.rpg.net/display-entry.phtml?mainid=10930","https://www.rpg.net/pictures/cache/picthumb17933-medium.jpg","helix","Post-Apocalypse","Post-Apocalypse"
10933,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.1,NA,"https://index.rpg.net/display-entry.phtml?mainid=10933",NA,NA,NA,NA
10934,"Fire and Sword","Ray Turney","Core Rules","Fantasy / Sword & Sorcery","Generic","Fire and Sword 2","","Self-published",2008,NA,NA,1403,"https://index.rpg.net/display-entry.phtml?mainid=10934","https://www.rpg.net/pictures/cache/picthumb14489-medium.jpg","fire and sword","Fantasy","Sword & Sorcery"
10945,"Dungeons & Dragons 4th Edition Roleplaying Game Starter Set",NA,"Core Rules","Fantasy","Generic","Dungeons & Dragons 4","","Dungeons & Dragons 4th Edition Roleplaying Game Starter Set",NA,NA,5.2,1078,"https://index.rpg.net/display-entry.phtml?mainid=10945","https://www.rpg.net/pictures/cache/picthumb13161-medium.jpg","dungeons dragons 4th edition roleplaying game starter set","Fantasy","Fantasy"
1095,"Hawkmoon","Kerie L. Campbell-Robson, Sandy Petersen","Core Rules","Science Fantasy","Tragic Millennium","Stormbringer 2","","Chaosium",1986,NA,5.04,1274,"https://index.rpg.net/display-entry.phtml?mainid=1095","https://www.rpg.net/pictures/cache/picthumb990-medium.jpg","hawkmoon","Science Fantasy","Science Fantasy"
10956,"Fire and Sword: Short Version","Morgan Conrad","Core Rules","Fantasy / Sword & Sorcery","Generic","Fire and Sword 4","","BRP Central",2008,NA,NA,1716,"https://index.rpg.net/display-entry.phtml?mainid=10956","https://www.rpg.net/pictures/cache/picthumb14493-medium.jpg","fire and sword","Fantasy","Sword & Sorcery"
10959,"Covenant","Matt Machell","Core Rules","Conspiracy","2000","Covenant","","Realms Publishing",2006,NA,5.24,1008,"https://index.rpg.net/display-entry.phtml?mainid=10959","https://www.rpg.net/pictures/cache/picthumb13180-medium.jpg","covenant","Conspiracy","Conspiracy"
10961,"In Harm's Way: Dragons!","Clash Bowley","Core Rules","Alternate history","19th century","StarCluster 2.5","","Better Mousetrap Games: Flying Mice",2008,NA,5.47,866,"https://index.rpg.net/display-entry.phtml?mainid=10961","https://www.rpg.net/pictures/cache/picthumb18375-medium.jpg","in harm s way dragons ","Alternate history","Alternate history"
10981,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=10981",NA,"swords of fortune",NA,NA
10986,"Karma Roleplaying System Core Rules","Julie Ann Dawson","Core Rules","Generic","Generic","Karma Roleplaying System Core Rules","","Bards and Sages Publishing",2008,NA,NA,1621,"https://index.rpg.net/display-entry.phtml?mainid=10986","https://www.rpg.net/pictures/cache/picthumb13215-medium.jpg","karma","Generic","Generic"
11008,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.16,NA,"https://index.rpg.net/display-entry.phtml?mainid=11008",NA,NA,NA,NA
11044,"Umbragia: Realms of Shadow Core Rulebook","K. David Ladage","Core Rules","Fantasy","Umbragia","d20 3","ENnie, ENnie, ENnie","Jagged Edge Games",2001,NA,NA,1498,"https://index.rpg.net/display-entry.phtml?mainid=11044","https://www.rpg.net/pictures/cache/picthumb13304-medium.jpg","umbragia","Fantasy","Fantasy"
11111,"Heavy Ordnance","Christopher Blankley","Core Rules","Post-Apocalypse / Humor","Modern","Reflex System","","Self-published",1994,NA,5.64,721,"https://index.rpg.net/display-entry.phtml?mainid=11111","https://www.rpg.net/pictures/cache/picthumb13374-medium.jpg","heavy ordnance","Post-Apocalypse","Humor"
11118,"Dragon Warriors","Oliver Johnson, Dave Morris","Core Rules","Fantasy","Legend",NA,"UK Games Expo",NA,NA,2,7.08,90,"https://index.rpg.net/display-entry.phtml?mainid=11118","https://www.rpg.net/pictures/cache/picthumb27263-medium.jpg","dragon warriors","Fantasy","Fantasy"
11120,"True20 QuickStart Rules","None listed","Core Rules","Generic","Generic","True20","","Green Ronin Publishing",2006,NA,5.11,1177,"https://index.rpg.net/display-entry.phtml?mainid=11120","https://www.rpg.net/pictures/cache/picthumb13390-medium.jpg","true20 quickstart rules","Generic","Generic"
11126,"Simple Sixes","James F. Keck","Core Rules","Generic","Generic","Simple Sixes","","Keck Publishing",2008,NA,NA,1505,"https://index.rpg.net/display-entry.phtml?mainid=11126","https://www.rpg.net/pictures/cache/picthumb13407-medium.jpg","simple sixes","Generic","Generic"
11127,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.64,NA,"https://index.rpg.net/display-entry.phtml?mainid=11127",NA,"ninja burger",NA,NA
11128,"Creeks & Crawdads","M. Martin Costa","Core Rules","Post-Apocalypse / Humor","Earth","Creeks & Crawdads","","Crustaceum Games",1986,NA,NA,1393,"https://index.rpg.net/display-entry.phtml?mainid=11128","https://www.rpg.net/pictures/cache/picthumb13408-medium.jpg","creeks & crawdads","Post-Apocalypse","Humor"
1113,"Corum","Mark Angeli, Geoff Gillan, Alex Hammond, Bil Routt, Judy Routt, Liam Routt","Core Rules","Fantasy","Million Spheres","Elric!","","Darcsyde Productions",2001,NA,7,107,"https://index.rpg.net/display-entry.phtml?mainid=1113","https://www.rpg.net/pictures/cache/picthumb956-medium.jpg","corum","Fantasy","Fantasy"
11130,"Dan's Diminutive d20","Daniel R. Collins","Core Rules","Fantasy","Generic","Diminutive d20 1.1","","Self-published",2008,NA,NA,1717,"https://index.rpg.net/display-entry.phtml?mainid=11130","https://www.rpg.net/pictures/cache/picthumb13410-medium.jpg","dan s diminutive d20","Fantasy","Fantasy"
11131,"Apocalypse Prevention, Inc.","Eloy Lasanta","Core Rules","Horror / Action","Apocalypse Prevention, Inc.","Dynamic Gaming System","","Third Eye Games",2008,NA,6.58,201,"https://index.rpg.net/display-entry.phtml?mainid=11131","https://www.rpg.net/pictures/cache/picthumb13453-medium.jpg","apocalypse prevention","Horror","Action"
11151,"O.S.R.I.C. Second Edition","John Adams, Nick Bogan, James Boney, Chris Cain, Floyd Canaday, Mike Davison, Mark Evans, Matthew Finch, Trent Foster, Vincent Frugé, Jeremy Goehring, B. Scot Hoover, Chris Hopkins, Allan T. Grohe Jr., Stuart Marshall, Fabrice Philibert-Caillat, David M. Prata, Daniel Proctor, Robert Ross, Bill Silvey, Matthew James Stanham, Matthew Steward","Core Rules","Fantasy","Generic",NA,"","O.S.R.I.C. Second Edition",NA,8,5.39,901,"https://index.rpg.net/display-entry.phtml?mainid=11151","https://www.rpg.net/pictures/cache/picthumb21115-medium.jpg","osric","Fantasy","Fantasy"
11155,"Cartoon Action Hour: Season Two","Cynthia Celeste Miller","Core Rules","Cartoon","Generic",NA,"",NA,NA,3,7,105,"https://index.rpg.net/display-entry.phtml?mainid=11155","https://www.rpg.net/pictures/cache/picthumb13440-medium.jpg","cartoon action hour season two","Cartoon","Cartoon"
11163,"Dead Reign","Josh Hilden, Joshua Sanford, Kevin Siembieda","Core Rules","Horror / Zombie","Post-Apocalypse","Dead Reign","","Palladium Books",2008,NA,4.7,2497,"https://index.rpg.net/display-entry.phtml?mainid=11163","https://www.rpg.net/pictures/cache/picthumb13457-medium.jpg","dead reign","Horror","Zombie"
11187,"Exquisite Replicas","Todd Cash, Lee Foster, Werner Hager, John R. Phythyon Jr., Monica Valentinelli","Core Rules","Horror","Modern","Generic / One-Off System","","Abstract Nova",2008,NA,5.57,759,"https://index.rpg.net/display-entry.phtml?mainid=11187","https://www.rpg.net/pictures/cache/picthumb17061-medium.jpg","exquisite replicas","Horror","Horror"
11189,NA,NA,NA,NA,NA,NA,"",NA,NA,2,6.05,NA,"https://index.rpg.net/display-entry.phtml?mainid=11189",NA,"kill puppies for satan",NA,NA
11225,"The Cog Wars: Zero Edition","JL Williams , Dmitri Arbacauskas, Robert Earley-Clark, Levi Kornelsen, Tony Lower-Basch, Stephen Lea Sheppard","Core Rules","Steampunk","City of Tiran","House System","Indie RPG","The Cog Wars: Zero Edition",NA,NA,5.68,669,"https://index.rpg.net/display-entry.phtml?mainid=11225","https://www.rpg.net/pictures/cache/picthumb13650-medium.jpg","cog wars","Steampunk","Steampunk"
11265,"Ultimate Power","Blake Mobley","Core Rules","Fantasy","Generic","Generic / One-Off System","","Gamelords (2)",1994,NA,NA,1841,"https://index.rpg.net/display-entry.phtml?mainid=11265","https://www.rpg.net/pictures/show-pic.phtml?picid=11333","ultimate power","Fantasy","Fantasy"
11270,"Chimaera Roleplaying Universe Core Rulebook","George T. Singley IV","Core Rules","Super Hero","Chimaera Universe","Chimaera","","Chimaera Studios / Mongoose Publishing",2008,NA,NA,1461,"https://index.rpg.net/display-entry.phtml?mainid=11270","https://www.rpg.net/pictures/show-pic.phtml?picid=25746","chimaera","Super Hero","Super Hero"
11292,"Summerland","Greg Saunders","Core Rules","Post-Apocalypse","Summerland",NA,"Games Magazine",NA,NA,2,5.95,471,"https://index.rpg.net/display-entry.phtml?mainid=11292","https://www.rpg.net/pictures/cache/picthumb13651-medium.jpg","summerland","Post-Apocalypse","Post-Apocalypse"
11306,"Mouse Guard Roleplaying Game","Luke Crane, David Petersen","Core Rules","Fantasy","Mouse Guard","Burning Wheel 0","Origins Awards, ENnie, ENnie, ENnie, Indie RPG, Indie RPG, Indie RPG, Diana Jones","Archaia Studios Press",2008,NA,7.8,7,"https://index.rpg.net/display-entry.phtml?mainid=11306","https://www.rpg.net/pictures/cache/picthumb13683-medium.jpg","mouse guard","Fantasy","Fantasy"
11323,NA,NA,NA,NA,NA,NA,"",NA,NA,2,5.35,NA,"https://index.rpg.net/display-entry.phtml?mainid=11323",NA,"incarna",NA,NA
11324,"MSG","Benjamin Baugh, Wood Ingham, Becky Lowe","Core Rules","Corporate Satire","Near Future","Risk System 0","","johnheronproject, UK",2009,NA,5.27,991,"https://index.rpg.net/display-entry.phtml?mainid=11324","https://www.rpg.net/pictures/cache/picthumb13733-medium.jpg","msg","Corporate Satire","Corporate Satire"
11326,"Arduin II (CA Reprint)","David A. Hargrave, Mark Schynert","Core Rules","Fantasy","Khaas","Arduin 2","","Emperors Choice",2006,NA,5.11,1176,"https://index.rpg.net/display-entry.phtml?mainid=11326","https://www.rpg.net/pictures/cache/picthumb13735-medium.jpg","arduin ii ca reprint ","Fantasy","Fantasy"
11341,"Revised Arduin: A Primer","David A. Hargrave","Core Rules","Fantasy","Khaas","Arduin 2","","Grimoire Games",1984,NA,NA,1804,"https://index.rpg.net/display-entry.phtml?mainid=11341","https://www.rpg.net/pictures/cache/picthumb13751-medium.jpg","revised arduin a primer","Fantasy","Fantasy"
11394,"Swords & Wizardry Core Rules","Matthew Finch","Core Rules","Fantasy","Generic",NA,"ENnie",NA,NA,6,5.73,639,"https://index.rpg.net/display-entry.phtml?mainid=11394","https://www.rpg.net/pictures/cache/picthumb20895-medium.jpg","swords & wizardry","Fantasy","Fantasy"
11415,"Dominion Rules","""Mysterious Anonymous Benefactor""","Core Rules","Fantasy / Historical","Middle Ages",NA,"",NA,NA,6,6.49,230,"https://index.rpg.net/display-entry.phtml?mainid=11415","https://www.rpg.net/pictures/show-pic.phtml?picid=29210","dominion rules","Fantasy","Historical"
11455,"A Song of Ice and Fire Roleplaying","Robert J. Schwalb","Core Rules","Fantasy","Westeros",NA,"ENnie, ENnie, ENnie, Grog d'Or",NA,NA,4,7.03,99,"https://index.rpg.net/display-entry.phtml?mainid=11455","https://www.rpg.net/pictures/cache/picthumb13966-medium.jpg","a song of ice and fire roleplaying","Fantasy","Fantasy"
11469,"World of Darkness: Slasher","Rick Chillot, Jess Hartley, Howard Ingham, Mike Lee, Matthew McFarland, Travis Stout, Stewart Wilson","Core Rules","Horror","Chronicles of Darkness","Storytelling System","","White Wolf Publishing",2009,NA,5.37,940,"https://index.rpg.net/display-entry.phtml?mainid=11469","https://www.rpg.net/pictures/cache/picthumb13992-medium.jpg","world of darkness slasher","Horror","Horror"
1148,"Monte Cook's Arcana Unearthed","Monte Cook","Core Rules","Fantasy","Diamond Throne",NA,"ENnie, ENnie, ENnie, ENnie, Weird GameWyrd, Pen & Paper, Pen & Paper, Pen & Paper, Chesley",NA,NA,4,6.39,270,"https://index.rpg.net/display-entry.phtml?mainid=1148","https://www.rpg.net/pictures/cache/picthumb3585-medium.jpg","arcana unearthed","Fantasy","Fantasy"
11497,"Hellas: Worlds of Sun and Stone","Michael Fiegel, Jerry D. Grayson","Core Rules","Fantasy / Space","Hellas","Omni System","ENnie, ENnie, Indie RPG","Khepera Publishing / aethereal FORGE",2008,NA,7.21,63,"https://index.rpg.net/display-entry.phtml?mainid=11497","https://www.rpg.net/pictures/cache/picthumb14037-medium.jpg","hellas","Fantasy","Space"
115,"Mazes & Minotaurs","Paul Elliott, Olivier Legrand","Core Rules","Fantasy / Historical","Maziverse","Mazes & Minotaurs","","Legendary Games Studio",2006,NA,6.24,333,"https://index.rpg.net/display-entry.phtml?mainid=115","https://www.rpg.net/pictures/cache/picthumb11929-medium.jpg","mazes & minotaurs","Fantasy","Historical"
