"Start URL","Titolo","Author","Genre","Setting","EditionInfo","System","Awards","OtherTags"
"http://index.rpg.net/display-entry.phtml?mainid=5250","The Doctor Who Roleplaying Game","Michael P. Bledsoe, L. Ross Babcock III, Guy W. McLimore Jr., Wm. John Wheeler","Time Travel","Whoverse","FASA Corporation","Doctor Who RPG","",""
"http://index.rpg.net/display-entry.phtml?mainid=2053","Phoenix Command","Barry Nakazono","Modern","Generic","Leading Edge Games","Phoenix Command","",""
"http://index.rpg.net/display-entry.phtml?mainid=1628","Out of the Shadows","Dave Morris","Fantasy","Legend","Corgi Books, UK","Dragon Warriors 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=516","Freedom Fighters","J. Andrew Keith","War","Near Future","Fantasy Games Unlimited","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=4049","Delta Force","William H. Keith Jr.","Modern","Generic","Task Force Games","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=2532","Middle-Earth Role Playing","S. Coleman Charlton","Fantasy","Middle-earth","I.C.E.","MERP","",""
"http://index.rpg.net/display-entry.phtml?mainid=4411","Year of the Phoenix","Martin Wixted","Science Fiction","Generic","Fantasy Games Unlimited","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=1629","The Power of Darkness","Oliver Johnson","Fantasy","Legend","Corgi Books, UK","Dragon Warriors 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=1095","Hawkmoon","Kerie L. Campbell-Robson, Sandy Petersen","Science Fantasy","Tragic Millennium","Chaosium","Stormbringer 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=7136","Robot Warriors","George MacDonald, Steve Perrin","Science Fiction","Generic","Hero Games / I.C.E.","HERO 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=5737","The Price of Freedom","Greg Costikyan","Modern","1980s","West End Games","Price of Freedom","",""
"http://index.rpg.net/display-entry.phtml?mainid=11128","Creeks & Crawdads","M. Martin Costa","Post-Apocalypse / Humor","Earth","Crustaceum Games","Creeks & Crawdads","",""
"http://index.rpg.net/display-entry.phtml?mainid=14165","The Challenges Game System","Tom Moldvay","Fantasy","Generic","Challenges International","Challenges Game System","",""
"http://index.rpg.net/display-entry.phtml?mainid=19472","By the Gods","David F. Nalle","Fantasy","Generic","Ragnarok Enterprises","By the Gods","",""
"http://index.rpg.net/display-entry.phtml?mainid=8553","Eternal Soldier","Chris Arnold, Rob Arnold, Joe Mays","Generic","Generic","Tai-Gear Simulations","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=3032","Robotech: The Role-Playing Game","Kevin Siembieda","Science Fiction","Robotech","Palladium Books","Robotech","",""
"http://index.rpg.net/display-entry.phtml?mainid=8564","Living Steel","David McKenzie, Barry Nakazono","Science Fiction","Living Steel","Leading Edge Games","Phoenix Command","",""
"http://index.rpg.net/display-entry.phtml?mainid=12185","TWERPS Basic Rules","'Manda Dee, Jeff Dee","Generic","Generic","Reindeer Games","TWERPS","",""
"http://index.rpg.net/display-entry.phtml?mainid=8556","MEGA Role-Playing System","Isy Allon, Ben Brakes","Fantasy","Generic","MEGA Games, UK","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=7924","Future Worlds","Patrick Lester","Science Fantasy","Generic","Stellar Gaming Workshop","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=1317","Enforcers","Gary Bernard, Charles Mann, Larry Troth","Super Hero","Near Future","Twenty-First Century Games","Enforcers","",""
"http://index.rpg.net/display-entry.phtml?mainid=5229","Heroes Unlimited","Kevin Siembieda","Super Hero","Generic","Palladium Books","Heroes Unlimited 1.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=5661","Cyborg Commando","Gary Gygax, Frank Mentzer, Kim Mohan","Science Fiction","Near Future","New Infinities Productions","Cyborg Commando","",""
"http://index.rpg.net/display-entry.phtml?mainid=2027","GURPS Basic Set","Steve Jackson","Generic","Generic","Steve Jackson Games","GURPS 3","Origins Awards (Hall of Fame, 1999) Origins Gamer's Choice Awards (Best Fantasy Role-Playing Game, 1989) Origins Awards (Best Role-Playing Rules, 1988) Pen & Paper (RPG Hall of Fame, 2004) Pen & Paper (RPG Hall of Fame Runner-Up, 2003) Pen & Paper (RPG Hall of Fame Runner-Up, 2002)",""
"http://index.rpg.net/display-entry.phtml?mainid=220","Space: 1889","Frank Chadwick","Science Fiction / Historical","Space: 1889","GDW","Space: 1889","",""
"http://index.rpg.net/display-entry.phtml?mainid=1724","Beyond the Supernatural","Randy McCall, Kevin Siembieda","Horror","Modern","Palladium Books","Beyond the Supernatural","",""
"http://index.rpg.net/display-entry.phtml?mainid=3277","Darksword Adventures","Tracy Hickman, Margaret Weis","Fantasy","Thimhallan","Bantam / Spectra","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=1621","Justifiers RPG","Gideon, James Perham","Science Fiction","The Justifiers Universe","StarChilde Publications","Justifiers","",""
"http://index.rpg.net/display-entry.phtml?mainid=8756","Quest of the Ancients","Vince Garcia","Fantasy","Generic","Unicorn Game Publications","Quest of the Ancients","",""
"http://index.rpg.net/display-entry.phtml?mainid=7484","Bullwinkle and Rocky Role-Playing Party Game","David ""Zeb"" Cook","Cartoon","Frostbite Falls and Beyond","TSR","Generic / One-Off System 0","Origins Gamer's Choice Awards (Best Other Category Role-Playing Game, 1989)",""
"http://index.rpg.net/display-entry.phtml?mainid=8609","Manhunter","Ramon P. Moore","Science Fantasy","Manhunter","Kingslayer Publications","Manhunter","",""
"http://index.rpg.net/display-entry.phtml?mainid=1489","Woof Meow","Ulrico Font, John Williford","Fantasy / Modern","Modern","Game Systems","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=8201","Bloodbath","Troy Christensen, Rick Slawson","Fantasy","Helboria","T.C. International","Bloodbath","",""
"http://index.rpg.net/display-entry.phtml?mainid=7421","Deepsleep","William Levy","Post-Apocalypse","Generic","Godiva Productions","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=12019","SpaceTime","Greg Porter","Cyberpunk","SpaceTime","BTRC","SpaceTime","",""
"http://index.rpg.net/display-entry.phtml?mainid=6226","High Colonies","Eric Hotz","Science Fiction","Generic","Waterford Publishing House","High Colonies","",""
"http://index.rpg.net/display-entry.phtml?mainid=32","Ars Magica","Mark Rein•Hagen, Jonathan Tweet","Fantasy / Historical","Mythic Europe Place: Earth, Europe Time: Middle Ages","Lion Rampant","Ars Magica 2","Origins Awards (Best Role-Playing Game, 2004) ENnie (Honourable Mention for Best Interior Art, 2005) ENnie (Silver for Best Production Values, 2005) ENnie (Gold for Best Rules, 2005) Outie (Best Retread, 2004) Origins Gamer's Choice Awards (Best Fantasy Role-Playing Game, 1988) ENnie (Nominee for Best Game, 2005) Pen & Paper (RPG Hall of Fame Runner-Up, 2002)","Group: grogs, magi"
"http://index.rpg.net/display-entry.phtml?mainid=28","Prince Valiant","Greg Stafford","Fantasy","Arthurian Britain","Chaosium","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=2892","DC Heroes","Greg Gorden, Ray Winninger","Super Hero","DC Universe","Mayfair Games","DC Heroes 2","Origins Awards (Best Role-Playing Rules, 1985) Origins Gamer's Choice Awards (Best Role-Playing Game, 1986)",""
"http://index.rpg.net/display-entry.phtml?mainid=5222","Champions","Rob Bell, George MacDonald, Steve Peterson","Super Hero","Champions","Hero Games / I.C.E.","HERO 4","Origins Awards (Hall of Fame, 1999) Origins Gamer's Choice Awards (Best Other Category Role-Playing Game, 1990) Pen & Paper (RPG Hall of Fame, 2003) Pen & Paper (RPG Hall of Fame Runner-Up, 2002)",""
"http://index.rpg.net/display-entry.phtml?mainid=9698","Crimson Cutlass","Joseph Hilmer, George Rahm","Pulp / Swashbuckling","Generic","Better Games","Free-Style Roleplay 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=717","Talislanta Handbook","Stephan Michael Sechi","Fantasy","Talislanta","Bard Games","Talislanta 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=5682","Teenagers from Outer Space","Mike Pondsmith","Science Fiction / Humor","Teenagers from Outer Space","R. Talsorian Games","TFOS 2","Origins Gamer's Choice Awards (Best Other Category Role-Playing Game, 1987)",""
"http://index.rpg.net/display-entry.phtml?mainid=75","Batman Role-Playing Game","Jack A. Barker, Ray Winninger","Super Hero","DC Universe","Mayfair Games","DC Heroes 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=65","Dungeoneer","Marc Gascoigne, Pete Tamlyn","Fantasy","Titan","Puffin Books","Advanced Fighting Fantasy","",""
"http://index.rpg.net/display-entry.phtml?mainid=3090","Macho Women with Guns","Greg Porter","Post-Apocalypse / Humor","Machoverse","BTRC","Macho Women with Guns","Origins Gamer's Choice Awards (Best Satirical Role-Playing Game, 1989)",""
"http://index.rpg.net/display-entry.phtml?mainid=1928","Cyberspace","Tod Foley","Cyberpunk","Cyberspace","I.C.E.","Cyberspace","",""
"http://index.rpg.net/display-entry.phtml?mainid=19239","Lace & Steel","Paul Kidd","Fantasy / Historical","Mittelmarch","The Australian Gaming Group, Australia","Lace & Steel","",""
"http://index.rpg.net/display-entry.phtml?mainid=6089","Worlds Beyond","Frank S., Shewmake","Science Fiction","Generic","Other World Games","Worlds Beyond","",""
"http://index.rpg.net/display-entry.phtml?mainid=6228","Star Hero","Sam Bowne, Paul Woods","Science Fiction","Generic","Hero Games / I.C.E.","HERO 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=2990","It Came From the Late, Late, Late Show","Bradley K. McDevitt","Horror","Modern","Stellar Games","Role-Playing In the World of Bad Movies 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=8557","Mutazoids","Ken Whitman","Post-Apocalypse","Generic","Whit Publications","Mutazoids","",""
"http://index.rpg.net/display-entry.phtml?mainid=4965","Critter Commandos","Paul A. Lidberg","Cartoon","Generic","Crunchy Frog Enterprises","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=13749","Omnigon","Dennis Craig, Scott Groves, Alan P. Widtmann, Glenn Zaroski","Science Fiction","Omnigon Universe / Terran Empire","Omnigon Games","Omnigon","",""
"http://index.rpg.net/display-entry.phtml?mainid=19473","EsperAgents","David F. Nalle","Espionage / Horror","Generic","Ragnarok Enterprises","To Challenge Tomorrow","",""
"http://index.rpg.net/display-entry.phtml?mainid=198","King Arthur Pendragon","Greg Stafford","Fantasy","Arthurian Britain","Chaosium","Pendragon 3","Origins Awards (Best Role-Playing Rules, 1990) Outie (Best Retread, 2006) ENnie (Honourable Mention for Best Game, 2006) ENnie (Nominee for Best Cover Art, 2006) Grog d'Or (Best RPG Nominee, 2002)",""
"http://index.rpg.net/display-entry.phtml?mainid=1051","Torg","Greg Gorden, Douglas Kaufman, Bill Slavicsek","Multigenre","The Possibility Wars","West End Games","Torg","",""
"http://index.rpg.net/display-entry.phtml?mainid=353","Cyberpunk","Mike Blum, Colin Fisk, Dave Friedland, Will Moss, Mike Pondsmith, Scott Ruggels","Cyberpunk","Cyberpunk / Main Timeline","R. Talsorian Games","Interlock 2","Origins Gamer's Choice Awards (Best Science-Fiction Role-Playing Game, 1989)",""
"http://index.rpg.net/display-entry.phtml?mainid=3998","Boot Hill","Steve Winter","Western","19th century","TSR","Boot Hill 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=200","Knights Adventurous","Greg Stafford","Fantasy","Arthurian Britain","Chaosium","Pendragon 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=6690","Ninjas & Superspies","Erick Wujcik","Oriental / Martial Arts","Modern","Palladium Books","Ninjas & Superspies","",""
"http://index.rpg.net/display-entry.phtml?mainid=1074","Stormbringer","Ken St. Andre, John B. Monroe, Steve Perrin","Fantasy","Young Kingdoms","Chaosium","Stormbringer 4","",""
"http://index.rpg.net/display-entry.phtml?mainid=5225","Hero System Rulesbook","Rob Bell, George MacDonald, Steve Peterson","Generic","Generic","Hero Games / I.C.E.","HERO 4","",""
"http://index.rpg.net/display-entry.phtml?mainid=7355","Bureau 13: Stalking the Night Fantastic","Chris Beiting, Robert Sadler, Richard Tucholka","Horror","Modern","Tri-Tac Systems","Bureau 13 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=5793","Legionnaire","James Peters, Michael A. Stackpole","Science Fiction","Renegade Legion","FASA Corporation","Renegade Legion 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=3035","TimeLords","Greg Porter","Time Travel","Generic","BTRC","Timelords 2","Outie (Most Improved Retread Honorable Mention, 2003)",""
"http://index.rpg.net/display-entry.phtml?mainid=5557","Barony","Joseph Hillmer, George Rahm","Fantasy / Oriental","Generic","Better Games","Free-Style Roleplay 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=6245","Desperados","Dave Schacter","Western","Generic","Skycastle Games","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=9074","Shek-Pvar","N. Robin Crossby","Fantasy","Hârn","Columbia Games","HârnMaster","",""
"http://index.rpg.net/display-entry.phtml?mainid=1533","Duck Trooper","Richard Tucholka","Post-Apocalypse","Modern","Tri-Tac Systems","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=8239","Fifth Cycle","Robert Bartels","Fantasy","Fifth Cycle","Shield Games","Fifth Cycle","",""
"http://index.rpg.net/display-entry.phtml?mainid=7208","XXVc: The 25th Century Role-Playing Game","Jeff Butler, Mike Cook, Michael Dobson, Jeff Grubb, Warren Spector, James M. Ward","Science Fiction","XXVc","TSR","XXVc","",""
"http://index.rpg.net/display-entry.phtml?mainid=9703","Age of Ruin","Clay Gibbons","Post-Apocalypse","Near Future","Cutting Edge Games","Age of Ruin","",""
"http://index.rpg.net/display-entry.phtml?mainid=1658","Morpheus","Devin Durham","Science Fantasy","Near Future","Rapport Games","Morpheus","",""
"http://index.rpg.net/display-entry.phtml?mainid=5554","Conrad's Fantasy","Joseph Hillmer, George Rahm","Fantasy / Oriental","Generic","Better Games","Free-Style Roleplay 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=9709","Rüs","Joe Caruso, Mark Chapman","Fantasy / Historical","Old Russia","Rus Games, Australia","Rus","",""
"http://index.rpg.net/display-entry.phtml?mainid=8739","Shields of Power","D.A. Jacobsen, Doug McLelland","Fantasy","Generic","Shield Maiden","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=9711","Time Drifters","Zinny Brown, James K. Shepard","Time Travel","19th century","Dimensional Strategies","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=874","Rifts","Kevin Siembieda","Science Fantasy","Rifts Earth","Palladium Books","Rifts","ENnie (Nominee for Best Cover Art, 2006)",""
"http://index.rpg.net/display-entry.phtml?mainid=2778","Cadillacs and Dinosaurs","Frank Chadwick","Post-Apocalypse","Near Future","GDW","Cadillacs and Dinosaurs","",""
"http://index.rpg.net/display-entry.phtml?mainid=3143","Reich Star","Simon Bell, Ken Richardson","Science Fiction / Historical","Reich Star","Creative Encounters","Reich Star","",""
"http://index.rpg.net/display-entry.phtml?mainid=5832","Attack of the Humans","Devin Durham","Humor","Modern","Rapport Games","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=1778","Expendables","L. Lee Cerny, Walter H. Mytczynskyj, Michael A. Thomas","Science Fiction","Far Future","Stellar Games","D10s and Percents 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=136","Amber Diceless Role-Playing","Erick Wujcik","Fantasy","Modern","Phage Press","Amber Diceless Roleplaying","Pen & Paper (RPG Hall of Fame Runner-Up, 2004)",""
"http://index.rpg.net/display-entry.phtml?mainid=1371","Dark Conspiracy","Lester W. Smith","Horror / Cyberpunk","Near Future","GDW","Dark Conspiracy","",""
"http://index.rpg.net/display-entry.phtml?mainid=1019","Time Lord","Peter Darvill-Evans, Ian Marsh","Science Fantasy","Whoverse","Virgin Publishing Ltd.","Generic / One-Off System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=1039","Tales From The Floating Vagabond","Nick Atlas, Lee Garvin, John Huff","Science Fiction / Humor","Generic","Avalon Hill","Tales From the Floating Vagabond","",""
"http://index.rpg.net/display-entry.phtml?mainid=1427","Tales from the Forlorn Hope","William Moss","Cyberpunk","Cyberpunk / Main Timeline","R. Talsorian Games","Interlock 2","",""
